Date,RecNum,GHI_CMP11,DNI_CHP1,DHI_CMP11,Air_Temp,BP,RH,Rain_Tot,WS,WD,WD_SD
2016/05/30 21:00,20919,0,0,0,14.68,868,47.81,0,0.729,251.4,17.31
2016/05/30 22:00,20920,0,0,0,13.59,868,51.06,0,0.534,240.5,15.5
2016/05/30 23:00,20921,0,0,0,12.84,868,51.62,0,0.332,270,16.5
2016/05/31 0:00,20922,0,0,0,13.02,868,48.85,0,0.74,200.9,15.55
2016/05/31 1:00,20923,0,0,0,12.32,868,52.78,0,0.319,244.5,19.02
2016/05/31 2:00,20924,0,0,0,11.38,868,58.36,0,0.459,108.4,56.33
2016/05/31 3:00,20925,0,0,0,9.94,868,66.71,0,0.568,314.2,20.21
2016/05/31 4:00,20926,0,0,0,9.05,868,65.27,0,0.215,178.9,23.87
2016/05/31 5:00,20927,0,0,0,9.24,868,71.1,0,0.511,250.7,31.54
2016/05/31 6:00,20928,0,0,0,8.45,868,70.69,0,0.139,194.8,44.98
2016/05/31 7:00,20929,2.16339,8.09305,1.76745,8.55,869,68.75,0,1.012,106.3,14.54
2016/05/31 8:00,20930,97.1481,366.521,35.4474,9.93,869,60.33,0,0.506,101.9,21.51
2016/05/31 9:00,20931,290.178,672.349,62.0921,13.53,870,45.33,0,0.555,103.5,26.88
2016/05/31 10:00,20932,462.547,780.896,77.3096,16.22,870,45.08,0,0.909,26.96,51.91
2016/05/31 11:00,20933,584.386,807.386,94.2357,17.96,870,39.68,0,0.604,283.9,53.47
2016/05/31 12:00,20934,658.099,834.84,101.055,18.68,869,36.15,0,1.27,300.1,34.39
2016/05/31 13:00,20935,661.664,827.539,105.656,20.41,868,29.54,0,1.306,291.6,39.85
2016/05/31 14:00,20936,603.718,811.644,100.615,21.19,868,24.93,0,1.327,312.9,40.67
2016/05/31 15:00,20937,478.357,741.661,95.9911,21,867,28.04,0,1.867,358.6,34.23
2016/05/31 16:00,20938,290.191,551.664,87.0071,21,867,29.63,0,1.568,336.2,36.22
2016/05/31 17:00,20939,110.289,302.619,51.101,19.8,868,33.18,0,2.3,329.7,23.44
2016/05/31 18:00,20940,5.44594,17.8711,4.35073,18.22,868,36.28,0,2.345,302,17.78
2016/05/31 19:00,20941,0,0,0,17.07,868,38.3,0,1.716,294.7,15.88
2016/05/31 20:00,20942,0,0,0,15.8,869,45.65,0,1.286,283.6,13.84
2016/05/31 21:00,20943,0,0,0,14.81,869,45.78,0,0.199,10.07,55.84
2016/05/31 22:00,20944,0,0,0,14.34,869,47.34,0,0.259,224.4,37.54
2016/05/31 23:00,20945,0,0,0,13.02,869,47.32,0,0.345,169.1,17.03
2016/06/01 0:00,20946,0,0,0,13.05,869,54.37,0,0.808,211.1,16.44
2016/06/01 1:00,20947,0,0,0,11.62,869,55.08,0,0.188,162.1,34.53
2016/06/01 2:00,20948,0,0,0,10.8,869,61.12,0,0.385,266.1,30.48
2016/06/01 3:00,20949,0,0,0,9.54,869,65.46,0,0.355,276.5,17.61
2016/06/01 4:00,20950,0,0,0,9.28,869,68.73,0,0.351,281.6,15.36
2016/06/01 5:00,20951,0,0,0,8.15,869,69.28,0,0.117,121.7,19.33
2016/06/01 6:00,20952,0,0,0,8.34,869,65.39,0,0.268,120.1,33.51
2016/06/01 7:00,20953,1.78781,2.60528,1.54799,8.6,870,63.16,0,1.195,125.1,14.45
2016/06/01 8:00,20954,86.2246,282.186,37.0661,10.91,870,49.26,0,0.205,180.7,25.91
2016/06/01 9:00,20955,268.263,586.256,70.0773,15.87,870,40.59,0,0.106,274.4,39.35
2016/06/01 10:00,20956,428.4,678.157,94.2937,18.05,871,37.33,0,0.181,201.9,45.69
2016/06/01 11:00,20957,546.191,712.202,113.852,18.73,871,32.96,0,0.516,288.9,45.81
2016/06/01 12:00,20958,622.463,744.419,127.432,20.02,870,28.43,0,0.934,301.4,44.86
2016/06/01 13:00,20959,633.691,755.456,127.688,20.59,869,25.87,0,1.195,304.3,45.23
2016/06/01 14:00,20960,568.902,723.329,121.947,22.09,868,22.91,0,0.92,241.7,46.25
2016/06/01 15:00,20961,427.368,609.001,114.937,22.53,868,23.15,0,0.647,157.6,49.87
2016/06/01 16:00,20962,265.127,464.329,94.2714,21.76,868,28.69,0,1.272,289.7,44.89
2016/06/01 17:00,20963,96.9921,229.099,51.6059,19.9,868,30.77,0,1.493,289.5,32.38
2016/06/01 18:00,20964,4.62799,12.7006,3.87465,18.27,868,33.96,0,1.741,289.6,21.53
2016/06/01 19:00,20965,0,0,0,16.53,869,40.98,0,0.785,269.8,36.67
2016/06/01 20:00,20966,0,0,0,15.64,869,43.41,0,1.295,223.7,26.15
2016/06/01 21:00,20967,0,0,0,14.72,869,45.12,0,0.216,252.3,19.51
2016/06/01 22:00,20968,0,0,0,13.72,870,45.97,0,1.075,104.8,16.82
2016/06/01 23:00,20969,0,0.0126606,0,13.83,870,40.52,0,1.442,179.9,45.18
2016/06/02 0:00,20970,0,0,0,12.47,870,51.2,0,0.324,73.43,45.35
2016/06/02 1:00,20971,0,0,0,10.86,870,51.72,0,0.416,286.2,24.46
2016/06/02 2:00,20972,0,0,0,11.04,869,50.26,0,0.567,347.8,45.02
2016/06/02 3:00,20973,0,0,0,10.44,869,52.4,0,0.222,290.3,19.51
2016/06/02 4:00,20974,0,0,0,10.12,869,53.42,0,0.06,278.6,13.62
2016/06/02 5:00,20975,0,0,0,9.45,869,55.88,0,0.148,280.5,23.69
2016/06/02 6:00,20976,0,0,0,8.93,869,53.06,0,0.086,237.8,15.97
2016/06/02 7:00,20977,1.83761,6.39492,1.57293,9.21,869,56.4,0,0.479,212,26
2016/06/02 8:00,20978,97.33,385.662,33.6489,11.36,870,41.15,0,0.107,158.6,36.76
2016/06/02 9:00,20979,291.931,699.273,57.6378,15.65,870,38.03,0,0.324,157.9,32.06
2016/06/02 10:00,20980,474.732,827.864,69.318,18.18,870,27.67,0,0.779,140.9,37.81
2016/06/02 11:00,20981,604.223,879.88,74.7723,20.39,870,21.3,0,0.735,188.1,47.56
2016/06/02 12:00,20982,676.234,895.891,83.3441,21.58,870,20.65,0,0.675,181.2,58.95
2016/06/02 13:00,20983,661.926,835.97,103.885,21.45,869,20.01,0,0.809,308.2,61.61
2016/06/02 14:00,20984,640.162,746.391,178.913,22,868,21.56,0,0.912,289.9,61.88
2016/06/02 15:00,20985,406.608,396.28,208.009,21.26,867,25.7,0,0.938,301.5,51.21
2016/06/02 16:00,20986,259.122,385.858,111.298,20.55,867,27.55,0,1.382,311.8,35.55
2016/06/02 17:00,20987,75.7288,125.908,58.711,19.39,867,29.18,0,0.741,327.8,42.84
2016/06/02 18:00,20988,5.28043,21.9515,3.98438,17.66,868,34.28,0,1.575,280.5,24.19
2016/06/02 19:00,20989,0,0,0,16.25,868,39.61,0,1.253,276.3,23.04
2016/06/02 20:00,20990,0,0,0,15,869,38.59,0,0.435,263.4,19.67
2016/06/02 21:00,20991,0,0,0,14.36,869,39.35,0,0.684,231.5,20.23
2016/06/02 22:00,20992,0,0,0,13.9,869,38.78,0,0.841,211.6,9.47
2016/06/02 23:00,20993,0,0,0,13.14,869,46.82,0,0.564,218.8,28.58
2016/06/03 0:00,20994,0,0,0,11.62,869,52.74,0,0.503,147.4,30.07
2016/06/03 1:00,20995,0,0,0,10.24,868,58.15,0,0.113,267.9,20.77
2016/06/03 2:00,20996,0,0,0,9.81,868,55.22,0,0.086,212.4,25.32
2016/06/03 3:00,20997,0,0,0,9.42,868,60.14,0,0.456,143.9,17.4
2016/06/03 4:00,20998,0,0,0,8.72,868,58.76,0,0.407,115.1,34.69
2016/06/03 5:00,20999,0,0,0,9.26,868,55.86,0,0.502,173.8,20.52
2016/06/03 6:00,21000,0,0,0,8.75,868,58.2,0,0.571,121.6,16.45
2016/06/03 7:00,21001,1.83571,3.62905,1.59433,8.23,869,61.09,0,0.26,163.1,52.4
2016/06/03 8:00,21002,88.1486,286.413,40.1128,10.09,869,55.91,0,0.694,121.7,18.32
2016/06/03 9:00,21003,270.388,564.35,80.9327,12.97,869,56,0,1.917,100.2,18.9
2016/06/03 10:00,21004,444.623,686.575,107.563,14.68,869,52.74,0,2.609,69.83,25.89
2016/06/03 11:00,21005,568.618,728.08,129.686,16.13,869,46.87,0,2.288,31.2,31.59
2016/06/03 12:00,21006,647.539,776.138,132.665,17.55,868,40.06,0,2.551,9.07,31.95
2016/06/03 13:00,21007,647.605,761.672,138.766,19.19,868,35.99,0,1.91,323.7,34.92
2016/06/03 14:00,21008,581.554,713.118,140.935,19.85,867,31.74,0,1.865,305.8,44.72
2016/06/03 15:00,21009,458.15,639.429,129.317,20.16,866,30.31,0,1.646,286,44.74
2016/06/03 16:00,21010,290.021,514.534,101.975,19.91,866,30.86,0,1.295,276.3,53.53
2016/06/03 17:00,21011,112.142,312.528,51.8796,19.2,866,33.31,0,0.74,250.1,60.78
2016/06/03 18:00,21012,5.11005,20.0884,3.94704,17.23,866,38.37,0,0.797,270.5,40.68
2016/06/03 19:00,21013,0,0,0,15.83,867,43.25,0,0.431,284.5,17.55
2016/06/03 20:00,21014,0,0,0,14.84,867,46.33,0,0.75,274.4,23.33
2016/06/03 21:00,21015,0,0,0,14.36,867,44.51,0,0.541,263.6,13.6
2016/06/03 22:00,21016,0,0,0,14.09,867,50.78,0,0.739,266.3,14.97
2016/06/03 23:00,21017,0,0,0,13.12,867,52.88,0,0.29,264.4,19
2016/06/04 0:00,21018,0,0,0,12.69,867,55.36,0,0.399,264.2,19.81
2016/06/04 1:00,21019,0,0,0,11.52,866,59.43,0,0.175,242,9.55
2016/06/04 2:00,21020,0,0,0,11.18,866,55.76,0,0.115,256.9,20.34
2016/06/04 3:00,21021,0,0,0,10.86,866,62.5,0,0.459,281.3,26.97
2016/06/04 4:00,21022,0,0,0,9.62,866,67.39,0,0.181,276.9,10.92
2016/06/04 5:00,21023,0,0,0,9.35,866,65.84,0,0.272,283,16.44
2016/06/04 6:00,21024,0,0,0,8.92,866,65.4,0,0.197,279.5,22.37
2016/06/04 7:00,21025,1.71685,6.69568,1.42746,8.67,866,66.52,0,0.613,277.7,14.97
2016/06/04 8:00,21026,98.5628,417.239,31.243,12.41,867,44.1,0,0.759,226.6,19.29
2016/06/04 9:00,21027,292.495,714.61,55.509,17.01,867,40.46,0,0.32,229.3,31.95
2016/06/04 10:00,21028,454.805,769.381,80.8617,19.67,868,37.94,0,0.223,296.2,24.22
2016/06/04 11:00,21029,561.878,688.834,147.952,20.03,868,35.49,0,0.37,236.6,58.27
2016/06/04 12:00,21030,511.369,471.931,196.832,19.37,867,29.49,0,1.386,290.8,39.97
2016/06/04 13:00,21031,695.31,850.815,127.973,20.67,867,27.65,0,1.338,284.4,45.23
2016/06/04 14:00,21032,559.602,661.429,151.381,21.23,866,25.49,0,1.504,294.4,40.91
2016/06/04 15:00,21033,479.114,726.755,106.188,21.99,865,24.44,0,1.003,290.9,52.42
2016/06/04 16:00,21034,277.47,455.278,105.002,21.36,865,24.78,0,0.922,294.4,49.68
2016/06/04 17:00,21035,96.8666,152.866,65.8276,19.76,865,32.47,0,2.092,357.8,17.66
2016/06/04 18:00,21036,5.03432,5.67708,4.67117,17.97,866,36.9,0,2.869,15.88,18.42
2016/06/04 19:00,21037,0,0,0,16.94,866,37.51,0,2.331,28.21,11.19
2016/06/04 20:00,21038,0,0,0,16.01,867,40.92,0,0.439,35.4,25.91
2016/06/04 21:00,21039,0,0,0,15.58,867,41.96,0,0.474,136.5,16.66
2016/06/04 22:00,21040,0,0,0,14.69,868,40.48,0,0.647,198.8,22.36
2016/06/04 23:00,21041,0,0,0,14.4,868,42.4,0,0.726,197,15.47
2016/06/05 0:00,21042,0,0,0,12.49,868,52,0,1.377,121.6,24.05
2016/06/05 1:00,21043,0,0,0,12.05,868,54.1,0,3.652,125.8,15.68
2016/06/05 2:00,21044,0,0,0,11.17,868,62.33,0,2.918,121.3,23.67
2016/06/05 3:00,21045,0,0,0,11.11,868,62.29,0,2.752,130.8,20.19
2016/06/05 4:00,21046,0,0,0,10.98,868,65.58,0,3.203,123.4,14.67
2016/06/05 5:00,21047,0,0,0,10.91,869,66.56,0,3.17,117.7,13.12
2016/06/05 6:00,21048,0,0,0,10.72,869,69.18,0,2.959,115.6,13.91
2016/06/05 7:00,21049,1.50757,1.49603,1.36613,10.5,869,71.09,0,3.202,119.9,13.65
2016/06/05 8:00,21050,78.8276,198.768,45.4102,10.64,870,68.75,0,2.626,125.1,17.69
2016/06/05 9:00,21051,253.177,441.443,105.807,12.22,871,63.43,0,2.343,115.8,23.92
2016/06/05 10:00,21052,423.659,566.885,146.701,14,872,58.72,0,2.491,87.9,22.62
2016/06/05 11:00,21053,550.206,631.303,171.819,15.23,872,58.96,0,2.656,60.4,25.96
2016/06/05 12:00,21054,613.781,641.057,191.365,16.74,872,50.83,0,2.089,50.62,35.58
2016/06/05 13:00,21055,623.917,655.582,189.18,18.53,871,42.96,0,1.64,38.89,47.92
2016/06/05 14:00,21056,562.066,632.282,173.852,19.47,870,44.67,0,1.591,1.394,51.35
2016/06/05 15:00,21057,457.756,595.557,153.872,19.63,870,41.23,0,1.671,7.997,37.7
2016/06/05 16:00,21058,287.298,452.605,122.489,19.86,870,41.27,0,1.31,4.079,40.54
2016/06/05 17:00,21059,98.4844,195.321,62.1016,19.05,870,45.35,0,1.289,323.5,26.97
2016/06/05 18:00,21060,5.03326,7.41268,4.53588,17.76,870,47.6,0,2.014,335.2,14.68
2016/06/05 19:00,21061,0,0,0,16.55,871,53.21,0,1.057,329.1,16.04
2016/06/05 20:00,21062,0,0,0,15.65,871,55.11,0,0.153,24.76,26.82
2016/06/05 21:00,21063,0,0,0,15.28,871,58.25,0,0.21,50.2,30.98
2016/06/05 22:00,21064,0,0,0,14.08,871,62.86,0,0.144,175.6,9.17
2016/06/05 23:00,21065,0,0,0,13.73,872,65.75,0,0.532,168,37.6
2016/06/06 0:00,21066,0,0,0,12.48,872,68.84,0,2.715,57.52,19.73
2016/06/06 1:00,21067,0,0,0,12.08,872,72.69,0,2.51,109.6,15.58
2016/06/06 2:00,21068,0,0,0,11.82,872,75.35,0,2.936,111.1,15.72
2016/06/06 3:00,21069,0,0,0,11.37,872,78.3,0,2.78,113.1,14.64
2016/06/06 4:00,21070,0,0,0,11.06,872,80.7,0,2.497,111.7,15.29
2016/06/06 5:00,21071,0,0,0,10.79,872,83.1,0,2.441,123.3,13.69
2016/06/06 6:00,21072,0,0,0,10.66,872,84.3,0,2.026,120.1,14
2016/06/06 7:00,21073,1.32179,0.678156,1.21645,10.54,873,85.7,0,1.776,127.2,13.04
2016/06/06 8:00,21074,76.7997,171.718,47.7915,11.19,873,79.19,0,1.181,122.3,16.2
2016/06/06 9:00,21075,249.108,414.078,111.265,12.53,874,77.5,0,1.545,96.2,26.32
2016/06/06 10:00,21076,425.175,548.786,157.92,13.37,874,74.78,0,2.497,49.02,23.75
2016/06/06 11:00,21077,552.285,599.569,193.704,14.87,874,65.27,0,1.771,39.93,34.95
2016/06/06 12:00,21078,609.492,610.912,207.695,16.12,874,60.69,0,1.784,7.697,34.77
2016/06/06 13:00,21079,633.431,650.059,204.133,17.64,873,56.54,0,1.817,8.89,43.07
2016/06/06 14:00,21080,570.752,642.452,179.441,19.16,872,49.87,0,1.144,59.17,38.85
2016/06/06 15:00,21081,476.766,614.421,166.066,19.93,872,40.28,0,1.053,7.752,52.62
2016/06/06 16:00,21082,304.028,490.41,125.78,19.06,871,41.65,0,1.951,346.1,32.01
2016/06/06 17:00,21083,138.665,229.382,94.0423,18.47,872,48.16,0,2.384,336.2,28.37
2016/06/06 18:00,21084,6.75355,13.0534,6.07868,17.25,872,52.04,0,2.069,334.4,20.17
2016/06/06 19:00,21085,0,0,0,16.44,872,54.44,0,2.195,345.9,11.39
2016/06/06 20:00,21086,0,0,0,15.54,873,59.37,0,1.415,13.87,34.04
2016/06/06 21:00,21087,0,0,0,14.54,873,62.17,0,0.395,115.9,17.99
2016/06/06 22:00,21088,0,0,0,13.61,873,67.2,0,0.052,157.5,15.24
2016/06/06 23:00,21089,0,0.00426091,0,12.49,873,71.1,0,1.987,69.42,21.98
2016/06/07 0:00,21090,0,0,0,12.18,873,75.53,0,1.508,101.8,20.54
2016/06/07 1:00,21091,0,0,0,11.7,873,78.56,0,2.319,110.7,17.36
2016/06/07 2:00,21092,0,0,0,11.35,873,79.51,0,2.207,120.1,15.91
2016/06/07 3:00,21093,0,0,0,11.35,873,79.09,0,1.847,126.6,15.06
2016/06/07 4:00,21094,0,0,0,11.09,873,80.4,0,1.567,122,11.73
2016/06/07 5:00,21095,0,0,0,10.86,873,82.3,0,1.257,124.1,11.28
2016/06/07 6:00,21096,0,0,0,10.13,873,83.3,0,0.349,130.1,19.68
2016/06/07 7:00,21097,1.40209,3.05786,1.22376,9.29,873,85.7,0,0.225,108.8,16.75
2016/06/07 8:00,21098,85.7806,257.259,42.6358,10.69,874,68.37,0,0.094,172.7,26.15
2016/06/07 9:00,21099,264.085,546.123,84.5846,14.66,874,66.96,0,0.222,116.4,29.08
2016/06/07 10:00,21100,438.326,675.12,112.608,14.25,874,68.03,0,1.539,75.01,25.72
2016/06/07 11:00,21101,569.784,741.312,128.577,15.46,874,61.52,0,1.635,29.23,36.03
2016/06/07 12:00,21102,602.708,653.708,174.43,17.5,874,51.1,0,1.475,326.3,38.28
2016/06/07 13:00,21103,622.279,632.484,204.832,18.69,873,46.16,0,1.049,56.06,54.76
2016/06/07 14:00,21104,591.655,741.882,139.086,19.74,872,43.99,0,1.154,340.4,51.57
2016/06/07 15:00,21105,472.788,709.489,112.468,19.99,872,42.22,0,1.34,7.047,64.79
2016/06/07 16:00,21106,297.032,580.899,87.8912,18.92,871,42.32,0,2.183,345.2,28.13
2016/06/07 17:00,21107,117.236,378.603,46.4063,18.83,872,44.12,0,1.003,352.6,32.46
2016/06/07 18:00,21108,4.76512,21.6258,3.66532,17.36,872,48.05,0,1.212,322.9,17.99
2016/06/07 19:00,21109,0,0,0,15.83,872,53.04,0,0.659,259.9,40.1
2016/06/07 20:00,21110,0,0,0,14.93,872,57.15,0,0.503,242.3,45.82
2016/06/07 21:00,21111,0,0,0,14.18,872,59.89,0,0.188,129.3,20.33
2016/06/07 22:00,21112,0,0,0,13.51,872,61.97,0,0.566,205.4,23.29
2016/06/07 23:00,21113,0,0,0,12.51,872,61.56,0,0.372,161.7,21.53
2016/06/08 0:00,21114,0,0,0,12.14,872,70.56,0,0.383,208.5,27.5
2016/06/08 1:00,21115,0,0,0,10.58,872,73.53,0,0.416,112.4,52.42
2016/06/08 2:00,21116,0,0,0,10.16,872,76.14,0,0.173,136,25.71
2016/06/08 3:00,21117,0,0,0,9.78,872,74.08,0,1.296,109.9,13.86
2016/06/08 4:00,21118,0,0,0,10.05,871,71.7,0,1.436,121.3,10.75
2016/06/08 5:00,21119,0,0,0,10.64,871,71.48,0,2.419,125.2,11.24
2016/06/08 6:00,21120,0,0,0,9.85,871,72.71,0,0.52,108.9,9.13
2016/06/08 7:00,21121,1.653,4.92458,1.42234,9.42,872,78.5,0,0.36,192.3,48.95
2016/06/08 8:00,21122,91.6079,318.269,41.6217,11.28,872,65.58,0,0.335,221.6,33.72
2016/06/08 9:00,21123,270.748,603.873,73.6781,13.88,873,51.46,0,0.184,333.6,33.37
2016/06/08 10:00,21124,444.07,737.694,89.5246,16.34,873,53.44,0,0.868,67.04,28.1
2016/06/08 11:00,21125,573.318,801.886,98.0249,17.76,873,46.87,0,0.797,29.78,54.47
2016/06/08 12:00,21126,649.72,836.187,101.639,19.77,872,40.05,0,0.669,255.5,53.71
2016/06/08 13:00,21127,654.107,838.376,100.477,19.88,872,36.91,0,1.177,15.86,60.62
2016/06/08 14:00,21128,601.954,838.639,90.6385,20.17,871,31.19,0,1.786,332,35.73
2016/06/08 15:00,21129,488.768,810.502,77.5689,19.96,871,32.21,0,2.526,4.791,41.68
2016/06/08 16:00,21130,320.915,724.896,59.6969,20.4,870,27.94,0,1.784,342.4,43.48
2016/06/08 17:00,21131,124.607,470.87,36.6379,20.12,870,31.51,0,1.068,9.54,50.1
2016/06/08 18:00,21132,4.78011,34.8309,2.93367,18.33,871,35.18,0,1.174,297.3,26.14
2016/06/08 19:00,21133,0,0,0,16.45,871,41.67,0,0.847,257.5,33.3
2016/06/08 20:00,21134,0,0,0,15.37,871,42.85,0,0.775,212.4,18.43
2016/06/08 21:00,21135,0,0,0,14.33,871,49.58,0,0.505,230.9,25.81
2016/06/08 22:00,21136,0,0,0,13.28,871,53.57,0,0.154,176.9,30.53
2016/06/08 23:00,21137,0,0,0,12.21,871,58.11,0,0.427,153.6,31.26
2016/06/09 0:00,21138,0,0,0,11.36,871,57.45,0,0.632,142,23.56
2016/06/09 1:00,21139,0,0,0,11.16,871,54.86,0,0.375,164.4,21.38
2016/06/09 2:00,21140,0,0,0,11,871,55.34,0,1.026,124.7,17.15
2016/06/09 3:00,21141,0,0,0,11.17,870,53.75,0,1.2,123.9,15.26
2016/06/09 4:00,21142,0,0,0,11.23,870,57.15,0,0.305,124.4,25.49
2016/06/09 5:00,21143,0,0,0,9.86,869,65.21,0,0.36,172.7,49.2
2016/06/09 6:00,21144,0,0,0,8.72,870,69.9,0,0.428,217,24.35
2016/06/09 7:00,21145,1.27141,6.96783,1.06188,7.544,870,74.56,0,0.265,282.5,23.89
2016/06/09 8:00,21146,91.9307,407.485,29.4681,9.42,871,59.93,0,0.478,96.2,18.8
2016/06/09 9:00,21147,278.895,694.432,54.2342,13.71,871,47.11,0,0.268,6.6,48.6
2016/06/09 10:00,21148,450.36,799.26,67.9984,15.84,871,44.81,0,0.716,49.44,42.74
2016/06/09 11:00,21149,584.183,863.575,73.6647,18.13,871,43.64,0,0.691,292.5,55.43
2016/06/09 12:00,21150,649.503,859.556,87.5126,18.92,870,37.75,0,0.831,264.5,54.32
2016/06/09 13:00,21151,651.944,854.638,88.3958,20.15,870,36.08,0,1.022,263.1,51.92
2016/06/09 14:00,21152,595.343,838.414,84.8206,20.65,869,34.29,0,1,280.4,49.72
2016/06/09 15:00,21153,483.026,812.452,71.3586,21.24,868,30.95,0,0.655,241.8,60.42
2016/06/09 16:00,21154,317.335,712.534,60.1442,20.9,868,30.78,0,0.974,275.2,55.33
2016/06/09 17:00,21155,118.82,442.719,36.2568,20.11,868,33.49,0,0.626,272.4,49.83
2016/06/09 18:00,21156,6.02419,46.6763,3.47801,17.49,868,38.61,0,0.834,274.7,32.99
2016/06/09 19:00,21157,0,0,0,15.92,869,42.94,0,0.692,280.9,17.96
2016/06/09 20:00,21158,0,0,0,14.88,869,44.18,0,0.686,239.8,18.45
2016/06/09 21:00,21159,0,0,0,14.36,869,45.91,0,0.733,247,15.64
2016/06/09 22:00,21160,0,0,0,13.69,869,47.68,0,0.625,213.4,12.17
2016/06/09 23:00,21161,0,0,0,12.59,869,51.04,0,0.27,178.8,19.53
2016/06/10 0:00,21162,0,0,0,12.11,869,52.6,0,0.501,260.2,23.01
2016/06/10 1:00,21163,0,0,0,11.2,868,58.15,0,0.621,268.3,28.8
2016/06/10 2:00,21164,0,0,0,10.38,868,59.4,0,0.464,197.5,59.95
2016/06/10 3:00,21165,0,0,0,10,868,63.2,0,0.646,256.7,50.35
2016/06/10 4:00,21166,0,0,0,8.86,867,67.69,0,0.228,291.4,35.25
2016/06/10 5:00,21167,0,0,0,8.46,867,69.28,0,0.551,265,24.8
2016/06/10 6:00,21168,0,0,0,8.17,867,68.06,0,0.493,280.4,13.81
2016/06/10 7:00,21169,1.62882,7.31603,1.40471,8.17,867,66.63,0,0.331,286.9,12.97
2016/06/10 8:00,21170,90.6858,405.66,28.9409,10.87,868,56.44,0,0.75,284.5,17.83
2016/06/10 9:00,21171,276.913,696.11,52.0049,15.13,868,43.91,0,0.235,286.1,28
2016/06/10 10:00,21172,441.702,774.291,70.6022,17.2,868,42.76,0,0.33,265.5,43.58
2016/06/10 11:00,21173,574.818,837.474,78.3111,18.22,868,39.69,0,0.848,240.1,62.48
2016/06/10 12:00,21174,653.836,877.163,79.2679,19.53,867,35.42,0,1.145,266.1,57.83
2016/06/10 13:00,21175,663.073,890.331,74.7334,20.4,866,34.68,0,1.258,260.5,59.49
2016/06/10 14:00,21176,599.001,862.356,72.552,21.47,865,33.75,0,1.183,269.3,55.16
2016/06/10 15:00,21177,474.27,787.928,74.5064,21.89,865,34.8,0,1.076,255.5,58.18
2016/06/10 16:00,21178,311.137,689.467,61.9832,21.43,865,33.9,0,1.332,277.9,49.88
2016/06/10 17:00,21179,121.933,441.652,39.1822,20.49,865,36.58,0,2.096,287.4,34.45
2016/06/10 18:00,21180,6.24884,41.3535,3.97073,18.63,865,39.47,0,2.358,290.3,21.01
2016/06/10 19:00,21181,0,0,0,17.55,865,41.32,0,1.574,278.8,21.32
2016/06/10 20:00,21182,0,0,0,16.69,866,45.23,0,1.58,276.7,13.58
2016/06/10 21:00,21183,0,0,0,15.96,866,44.33,0,1.013,263,20.77
2016/06/10 22:00,21184,0,0,0,15.34,866,46.3,0,1.089,243,19.29
2016/06/10 23:00,21185,0,0,0,14.6,866,50.82,0,0.518,236.2,20.59
2016/06/11 0:00,21186,0,0,0,13.65,866,52.27,0,0.647,242.2,22.61
2016/06/11 1:00,21187,0,0,0,13.33,866,54.64,0,0.515,261,20.7
2016/06/11 2:00,21188,0,0,0,12.3,866,59.08,0,0.257,248.3,17.83
2016/06/11 3:00,21189,0,0,0,11.94,865,56.92,0,0.354,253.7,20.48
2016/06/11 4:00,21190,0,0,0,12.09,865,58.93,0,0.976,236.7,15.9
2016/06/11 5:00,21191,0,0,0,11.73,866,60.19,0,1.454,220.3,18.64
2016/06/11 6:00,21192,0,0,0,10.99,866,59.38,0,0.252,258,27.29
2016/06/11 7:00,21193,1.44089,7.04032,1.18446,11.6,866,57.89,0,1.099,237.6,27
2016/06/11 8:00,21194,86.0335,381.942,27.3982,13.47,866,47.34,0,1.23,236.2,28.7
2016/06/11 9:00,21195,273.307,691.06,50.4529,16.53,867,41.99,0,0.592,246.3,43.02
2016/06/11 10:00,21196,443.339,796.128,64.061,18.89,868,39.33,0,0.964,222.5,36.66
2016/06/11 11:00,21197,571.015,837.169,77.2947,19.85,868,40.11,0,2.67,194.9,27.04
2016/06/11 12:00,21198,641.572,859.857,81.3656,21.04,868,36.79,0,2.008,197,33.27
2016/06/11 13:00,21199,647.856,859.909,82.0243,22.13,867,34.64,0,1.2,217.8,45.02
2016/06/11 14:00,21200,588.715,833.889,81.1538,22.64,867,34.89,0,1.085,234.3,46.54
2016/06/11 15:00,21201,471.605,769.72,80.3882,22.18,867,37.13,0,1.474,217.5,41.58
2016/06/11 16:00,21202,300.159,639.763,68.9118,21.41,867,35.37,0,2.235,206.8,29.43
2016/06/11 17:00,21203,119.909,453.78,35.052,20.44,868,40.18,0,1.837,219.6,30.46
2016/06/11 18:00,21204,6.02931,43.0367,3.73624,17.91,868,42.35,0,3.414,207.4,15.94
2016/06/11 19:00,21205,0,0,0,16.57,869,44.77,0,2.507,199.1,22.73
2016/06/11 20:00,21206,0,0,0,14.38,869,36.36,0,3.518,184.7,19.58
2016/06/11 21:00,21207,0,0,0,13.08,870,33.01,0,2.88,175.9,26.16
2016/06/11 22:00,21208,0,0,0,12.03,870,62.12,0,2.473,159.8,43.01
2016/06/11 23:00,21209,0,0,0,9.64,870,72.29,0,4.74,134.4,37.34
2016/06/12 0:00,21210,0,0,0,9.32,870,68.93,0,5.508,131.8,34.51
2016/06/12 1:00,21211,0,0,0,8.86,871,73.07,0,6.426,112.8,24.34
2016/06/12 2:00,21212,0,0,0,8.58,871,72.41,0,4.728,123.7,26.04
2016/06/12 3:00,21213,0,0,0,8.81,871,53.45,0,6.16,122.7,25.8
